Country,Concept,Partner Country,Unit,Data Source,Scale,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995
Greece,"Goods, Value of Imports",Rwanda,US Dollars,Direction of Trade Statistics (DOTS),Units,50000,0,30000,0,0,307.7472287362,55528.7093759734,81000,0,0,0
Greece,"Goods, Value of Imports",Senegal,US Dollars,Direction of Trade Statistics (DOTS),Units,1920000,6650000,13630000,7324097.07017414,9647194.45260505,15277665.7846972,11533798.4724927,3831724.11901824,2390000,2247360,12636734
Greece,"Goods, Value of Imports",Sierra Leone,US Dollars,Direction of Trade Statistics (DOTS),Units,30000,390000,150000,20769.1781056379,347642.291896562,460283.895414245,290849.750447781,421663.375839846,457000,1100000,3855765
Greece,"Goods, Value of Imports",Somalia,US Dollars,Direction of Trade Statistics (DOTS),Units,480000,180000,130000,2928580.35156068,15618472.4849129,11020061.8643279,2657287.42324208,77000,330000,94000,200841
Greece,"Goods, Value of Imports",South Africa,US Dollars,Direction of Trade Statistics (DOTS),Units,42950000,53450000,58280000,11610000,0,0,0,55149385.4380913,23182000,29259321,45215827
Greece,"Goods, Value of Imports",Sudan,US Dollars,Direction of Trade Statistics (DOTS),Units,6060000,4310000,5180000,8109717.41566064,9647106.61543053,5308700.1842698,7211433.81414738,3880013.30042506,2997000,8449457,11577288
Greece,"Goods, Value of Imports",Swaziland,US Dollars,Direction of Trade Statistics (DOTS),Units,50000,1150000,1100000,1688097.2931002,309326.794191102,10226.2300268945,30842.7943446766,103000,362000,45000,59673
Greece,"Goods, Value of Imports",Tanzania,US Dollars,Direction of Trade Statistics (DOTS),Units,380000,630000,1780000,534020.319389995,594088.753181543,1103186.56937683,1616907.4603924,547361.716714658,1355000,2160808,3453778
Greece,"Goods, Value of Imports",Togo,US Dollars,Direction of Trade Statistics (DOTS),Units,740000,1200000,3590000,1122009.78139846,1111766.76416051,1616300.55310997,7385149.13007751,7354240.50459344,2118000,1956000,3983552
Greece,"Goods, Value of Imports",Uganda,US Dollars,Direction of Trade Statistics (DOTS),Units,1180000,1870000,250000,666912.065573419,554261.623741979,683294.521148799,3216877.1519586,2175043.60345537,1425000,1177438,1894096
Greece,"Goods, Value of Imports",Zambia,US Dollars,Direction of Trade Statistics (DOTS),Units,11550000,10490000,19890000,39703302.5067305,19091629.6590243,10969576.2464149,2310826.19692222,17000,98000,42833,31000
Greece,"Goods, Value of Imports",Zimbabwe,US Dollars,Direction of Trade Statistics (DOTS),Units,1610000,1690000,3340000,3661034.44174366,5490764.73453037,5942973.96680539,13107560.651483,15675361.3053613,12188000,3036635,7493068
Hungary,"Goods, Value of Imports",Angola,US Dollars,Direction of Trade Statistics (DOTS),Units,130000,410000,0,0,0,0,29600000,2100000,0,0,3000000
Hungary,"Goods, Value of Imports",Burundi,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,16790000,4721540.22134671,3290833.76226679,16000000,200000,100000,0,100000
Hungary,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Chad,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,13660000,12930000,10820000,6700000,4888224.07987071,9176363.37555164,11700000,9700000,7200000,8300000,6300000
Hungary,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,640000,310000,110000,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Guinea-Bissau,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Liberia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Madagascar,US Dollars,Direction of Trade Statistics (DOTS),Units,130000,260000,3370000,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Mali,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Mauritania,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Mozambique,US Dollars,Direction of Trade Statistics (DOTS),Units,490000,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Niger,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Nigeria,US Dollars,Direction of Trade Statistics (DOTS),Units,3160000,330000,5060000,10340000,6241190.54570041,43809224.4601767,1100000,1100000,1000000,900000,2100000
Hungary,"Goods, Value of Imports",Rwanda,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Senegal,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Sierra Leone,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Somalia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",South Africa,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,2800000,15300000
Hungary,"Goods, Value of Imports",Sudan,US Dollars,Direction of Trade Statistics (DOTS),Units,1410000,1010000,2160000,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Tanzania,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Togo,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Uganda,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Zambia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Hungary,"Goods, Value of Imports",Zimbabwe,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",Angola,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",Benin,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",Botswana,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",Burundi,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,22000,0,26000,13000,0,10012.5490614904,0,0,202653.183803553,57188.2986926731,165399.974236764
Iceland,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",Chad,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,1000,48000,0,9000,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,5000,0,0,0,62646.2513588709,0,0,0,0
Iceland,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,28000,116000,64000,87000,437616.263489739,0,0,0,32542.8470341472,54328.8837580395,9274.76491047275
Iceland,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,12000,0,0,22000,4990.10296245779,0,0,2958.44063946793,4289.12240195048,4637.38245523638
Iceland,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,1723.17829898177,8338.40036181287,0,0,0,0,0
Iceland,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,4000,0,0,13000,4839.07182766694,27065.9862600536,17278.9681502014,20692.5462260038,26625.9657552114,52899.1762907226,55648.5894628365
Iceland,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,5000,0,0,0,3515.80353689836,0,0,0
Iceland,"Goods, Value of Imports",Guinea-Bissau,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,181000,81000,152000,43000,33274.5584241029,17170.5226048532,32032.0341646755,55943.2139102327,54731.1518301567,34312.9792156039,24732.7064279273
Iceland,"Goods, Value of Imports",Liberia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",Madagascar,US Dollars,Direction of Trade Statistics (DOTS),Units,2000,2000,88000,0,239670.4003847,0,0,0,4437.6609592019,52899.1762907226,7728.9707587273
Iceland,"Goods, Value of Imports",Malawi,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,0,0,0,0,1429.70746731683,0
Iceland,"Goods, Value of Imports",Mali,US Dollars,Direction of Trade Statistics (DOTS),Units,4000,0,0,3000,131469.43075109,25180.5488567734,0,0,4437.6609592019,7148.53733658414,17003.7356692001
Iceland,"Goods, Value of Imports",Mauritania,US Dollars,Direction of Trade Statistics (DOTS),Units,5000,13000,3000,0,111206.341780546,22216.0957848355,0,0,7396.10159866983,14297.0746731683,4637.38245523638
Iceland,"Goods, Value of Imports",Mozambique,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,6000,42000,103104.893547109,98381.8011632176,0,0,0,0,0
Iceland,"Goods, Value of Imports",Namibia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,20095.323972691
Iceland,"Goods, Value of Imports",Niger,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,7000,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",Nigeria,US Dollars,Direction of Trade Statistics (DOTS),Units,26000,5000,9000,10000,0,1668.75817691507,0,0,0,0,52557.0011593456
Iceland,"Goods, Value of Imports",Rwanda,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",Senegal,US Dollars,Direction of Trade Statistics (DOTS),Units,0,2000,3000,0,30000,0,0,0,1479.22031973397,1429.70746731683,1545.79415174546
Iceland,"Goods, Value of Imports",Sierra Leone,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,132000,0,0,0,0,4289.12240195048,27824.2947314183
Iceland,"Goods, Value of Imports",Somalia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",South Africa,US Dollars,Direction of Trade Statistics (DOTS),Units,845000,497000,851000,928000,321011.933919862,0,0,0,674524.465798688,1465450.15399975,1819399.71660441
Iceland,"Goods, Value of Imports",Sudan,US Dollars,Direction of Trade Statistics (DOTS),Units,40000,88000,122000,94000,111293.776759738,49454.3869284036,35695.9848677943,167764.510247462,0,120095.427254614,0
Iceland,"Goods, Value of Imports",Swaziland,US Dollars,Direction of Trade Statistics (DOTS),Units,0,37000,568000,139000,41000,297851.861578707,0,0,325428.470341472,0,0
Iceland,"Goods, Value of Imports",Tanzania,US Dollars,Direction of Trade Statistics (DOTS),Units,0,10000,0,0,5343.2437820286,13350.0654153205,0,0,1479.22031973397,4289.12240195048,0
Iceland,"Goods, Value of Imports",Togo,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",Uganda,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,51000,0,0,0,0,0,0
Iceland,"Goods, Value of Imports",Zambia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,8000,157819.1716523,18710.4976658624,0,0,1479.22031973397,1429.70746731683,1545.79415174546
Iceland,"Goods, Value of Imports",Zimbabwe,US Dollars,Direction of Trade Statistics (DOTS),Units,4000,40000,32000,81000,277261.290490552,28389.008857132,0,0,17750.6438368076,21445.6120097524,29370.0888831637
Ireland,"Goods, Value of Imports",Angola,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,207857.19452777,1436.91258295153,3269.50436596555
Ireland,"Goods, Value of Imports",Benin,US Dollars,Direction of Trade Statistics (DOTS),Units,560000,160000,0,0,0,11922.6405920804,186721.416216048,0,223732.64064178,0,634802.972561135
Ireland,"Goods, Value of Imports",Botswana,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,2298.5336424239,83262.2392249969,235293.646687379,55266.2869932844,137165.368981507,0,30130.7380068321,61759.8140014513
Ireland,"Goods, Value of Imports",Burkina Faso,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,148892.259109985,0,167144.833152196,5171.1954776129,687745.375294863,0,0
Ireland,"Goods, Value of Imports",Burundi,US Dollars,Direction of Trade Statistics (DOTS),Units,0,200000,150000,69116.7264676693,303257.930774822,428322.704975558,285463.659573237,175041.054847458,163240.858203395,249346.097297186,123163.292970587
Ireland,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,380000,820000,580000,575576.076482214,673090.334285946,506013.146987762,203293.788726619,1742449.98491645,1006417.0908372,1889852.6475661,2190637.81298941
Ireland,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,0,310000,0,63100.94508612,442682.200393491,148303.137247992,1790403.97790844,1711526.1746433,324303.931207097,89776.5164356486,140704.920969421
Ireland,"Goods, Value of Imports",Chad,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,162534.76611844,854086.96455417,366956.939014579,1543.9979349954,0
Ireland,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,2380000,2480000,430000,656139.402295602,3159520.74953248,89846.4082282686,18885.3697551012,21888.9019475549,243419.728775741,109491.071662521,417325.937083457
Ireland,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,950000,570000,400000,168704.955616954,0,0,0,0,0,1536.07745172861,16027.3675635379
Ireland,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,14380000,12460000,14290000,11842558.6509101,16354577.6021554,25861798.3008131,9548338.32073992,13830899.3306898,10318667.2464719,20191669.94053,50696996.3617731
